num_strokes,steps,mean_runtime_sec,mean_reconstruction_mse,mean_total_loss,mean_deception_rate,num_runs
1000,50,52.29352297782898,0.034951529682924296,6634.693477376302,0.23333333333333334,30
1000,100,79.84561746915182,0.03943743513276176,2953.8256266276044,0.23333333333333334,30
1000,200,146.84259746074676,0.04571238514035935,796.1395533243815,0.23333333333333334,30
2500,50,75.88637007872263,0.034689440919707173,715.3591400146485,0.26666666666666666,30
2500,100,128.10915948549908,0.03814580111453925,230.50253893534344,0.3,30
2500,200,231.5775032043457,0.043007292722662245,69.29885425567628,0.3,30
5000,50,90.48308112621308,0.03957913288225724,95.49352264404297,0.26666666666666666,30
5000,100,152.00460600058238,0.042212512840827256,31.649788602193198,0.3,30
5000,200,283.8308474699656,0.045706988188127635,14.852606137593588,0.3,30
